order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
1827,327,676,58,758.55,6531.58,2020-09-19,5330 Meadow Ridge Circle,PayPal,pending
1828,636,21,30,518.18,1350.71,2022-06-10,97706 Magdeline Center,credit card,pending
1829,910,430,82,433.65,4066.24,2021-01-01,3 Burrows Center,PayPal,delivered
1830,966,640,18,104.41,902.46,2021-06-27,57269 Moland Junction,Apple Pay,pending
1831,595,620,66,278.19,5072.46,2022-06-25,445 Manley Plaza,PayPal,processing
1832,84,625,45,832.24,1843.15,2022-01-14,24 Mcguire Pass,PayPal,processing
1833,449,890,72,920.29,4329.23,2020-09-29,6 Maryland Point,credit card,delivered
1834,961,510,62,820.27,4263.23,2022-02-25,18 Roxbury Junction,Apple Pay,processing
1835,658,584,40,542.07,475.13,2022-09-05,9 Debra Point,Apple Pay,shipped
1836,294,704,38,323.02,2034.41,2020-10-11,3 Twin Pines Street,PayPal,delivered
1837,87,623,34,224.27,6184.72,2022-10-03,1 Gale Center,credit card,delivered
1838,811,33,31,292.57,372.25,2021-11-28,24 Coleman Crossing,PayPal,shipped
1839,959,591,31,731.89,7511.0,2020-02-08,32 Crest Line Lane,Apple Pay,pending
1840,964,737,70,968.94,248.12,2021-10-08,97 Spaight Trail,credit card,pending
1841,255,777,51,736.73,3313.81,2020-11-17,2 Hauk Junction,credit card,processing
1842,45,580,94,23.16,7496.04,2022-02-13,63 Golf View Alley,Apple Pay,delivered
1843,387,530,8,427.29,7511.2,2022-07-15,97 Thierer Park,Apple Pay,delivered
1844,485,767,12,60.93,5418.92,2021-01-15,80 Eggendart Circle,Apple Pay,shipped
1845,373,754,55,764.83,2821.25,2020-05-01,4515 Thackeray Lane,Apple Pay,pending
1846,807,173,3,616.74,162.22,2022-01-23,37 Bashford Avenue,Apple Pay,processing
1847,405,490,75,186.38,3031.06,2022-11-02,4 Paget Terrace,Apple Pay,delivered
1848,823,363,56,311.33,63.09,2020-12-12,72690 Cardinal Park,Apple Pay,processing
1849,611,613,80,753.88,9397.35,2022-09-14,45 John Wall Place,Apple Pay,pending
1850,248,705,6,590.94,5974.26,2022-02-20,6 Waxwing Pass,credit card,processing
1851,828,236,28,754.6,1950.23,2022-05-25,97660 Hoepker Lane,credit card,delivered
1852,561,569,2,507.16,4565.65,2021-11-25,255 Mayer Circle,PayPal,delivered
1853,200,375,89,315.38,6495.07,2022-03-05,9125 Corscot Court,PayPal,pending
1854,259,884,67,347.75,6140.55,2021-08-04,4456 Moland Center,Apple Pay,processing
1855,763,969,21,359.2,7572.19,2022-12-24,5483 Morrow Street,Apple Pay,shipped
1856,443,885,3,523.84,6622.21,2021-02-01,193 Fairview Junction,Apple Pay,processing
1857,182,977,88,146.21,2114.11,2022-10-24,383 Tomscot Plaza,Apple Pay,delivered
1858,454,989,6,817.83,4391.43,2021-10-15,99028 Sugar Court,Apple Pay,shipped
1859,72,678,64,196.44,9969.69,2020-03-01,7415 Delaware Terrace,Apple Pay,pending
1860,753,869,64,446.21,3990.49,2021-09-01,51 Birchwood Road,credit card,pending
1861,824,843,8,656.47,9480.16,2021-01-08,407 Thierer Trail,PayPal,delivered
1862,353,795,83,910.24,7790.69,2022-08-11,839 Hintze Road,Apple Pay,pending
1863,883,923,45,450.39,3205.75,2022-05-14,5 Kropf Place,Apple Pay,delivered
1864,903,715,39,464.23,8764.96,2021-08-15,612 Ridgeview Plaza,Apple Pay,pending
1865,436,349,21,544.75,5586.47,2022-07-16,92522 Morningstar Lane,credit card,delivered
1866,754,864,74,991.01,8596.34,2022-05-08,94599 Anderson Alley,Apple Pay,shipped
1867,482,200,28,57.84,8402.04,2021-04-07,5983 Talmadge Parkway,PayPal,pending
1868,956,541,87,142.92,5450.2,2020-08-24,53 Amoth Avenue,PayPal,processing
1869,972,861,35,993.27,8184.63,2020-11-25,30750 Ramsey Terrace,Apple Pay,pending
1870,506,264,41,130.63,327.25,2022-10-03,1961 Carioca Trail,Apple Pay,pending
1871,175,691,38,269.94,9096.7,2021-10-24,7566 Grasskamp Way,PayPal,shipped
1872,367,576,84,554.16,9385.66,2021-01-22,91759 Lakewood Park,Apple Pay,pending
1873,100,275,4,831.95,8456.16,2021-06-10,58108 Spaight Court,PayPal,processing
1874,813,887,47,627.95,8580.2,2021-06-08,32817 Kinsman Point,Apple Pay,delivered
1875,766,652,91,121.31,1821.18,2020-12-16,4 Sloan Avenue,credit card,delivered
1876,135,318,50,616.3,478.36,2021-04-03,306 Brentwood Road,credit card,pending
1877,413,176,16,381.52,2820.98,2021-03-01,8720 Melvin Circle,PayPal,shipped
1878,78,23,52,949.32,1306.17,2022-04-23,4462 Dakota Lane,Apple Pay,delivered
1879,995,538,36,20.79,4165.0,2020-05-16,2 Cody Parkway,Apple Pay,delivered
1880,406,278,54,178.27,4975.58,2020-06-06,61164 Green Circle,Apple Pay,delivered
1881,610,815,22,621.52,1217.85,2021-03-09,48849 Burrows Park,PayPal,processing
1882,993,690,84,383.94,2224.33,2022-01-24,8 Sage Plaza,credit card,delivered
1883,945,109,11,926.99,7763.58,2021-02-05,5065 Anderson Terrace,credit card,shipped
1884,97,101,16,119.89,6473.2,2020-09-17,6367 Merchant Place,credit card,pending
1885,819,135,100,526.59,9635.51,2022-01-26,0746 Sheridan Lane,Apple Pay,delivered
1886,854,423,78,576.96,5995.46,2021-08-17,08405 Michigan Pass,Apple Pay,shipped
1887,174,414,73,576.75,4354.35,2021-02-24,27242 Waxwing Point,credit card,delivered
1888,381,752,65,280.41,4504.35,2021-09-26,62500 Esker Center,Apple Pay,shipped
1889,418,485,85,360.13,8619.59,2022-01-10,943 Petterle Crossing,PayPal,processing
1890,624,512,51,566.52,3598.68,2021-11-29,15 Anhalt Pass,credit card,shipped
1891,924,284,31,298.79,3888.72,2020-05-23,2594 Dixon Circle,credit card,processing
1892,738,808,31,544.52,5264.44,2022-06-17,5 Evergreen Court,credit card,shipped
1893,43,397,75,758.11,8168.74,2021-06-23,286 Quincy Drive,PayPal,shipped
1894,681,292,62,713.11,2534.59,2022-10-29,507 Lunder Avenue,Apple Pay,processing
1895,198,931,50,85.93,5875.3,2020-11-30,0100 Judy Park,credit card,processing
1896,939,42,41,355.91,8407.59,2022-01-04,07 Larry Junction,PayPal,shipped
1897,192,683,46,417.93,2141.82,2020-05-09,8194 Jay Plaza,credit card,delivered
1898,925,748,100,964.02,651.43,2021-03-08,965 Fuller Road,Apple Pay,delivered
1899,323,285,96,287.65,1920.24,2020-05-24,1 Bluejay Court,Apple Pay,delivered
1900,318,480,98,347.73,3605.98,2021-08-11,0 Melby Hill,PayPal,delivered
1901,696,552,78,181.44,2349.11,2021-05-17,32 Sloan Hill,PayPal,pending
1902,385,403,61,473.87,1799.58,2020-05-30,5 Talisman Park,credit card,processing
1903,775,996,90,315.37,8596.39,2021-06-27,057 Monica Plaza,Apple Pay,processing
1904,287,121,49,413.26,100.29,2020-12-16,90 Butternut Place,credit card,delivered
1905,238,874,91,46.4,6802.37,2021-11-30,87385 Macpherson Alley,Apple Pay,processing
1906,623,29,52,52.11,7517.11,2021-11-26,8049 Florence Circle,Apple Pay,processing
1907,644,205,10,499.41,8542.04,2021-10-22,3555 Messerschmidt Circle,PayPal,pending
1908,111,770,33,546.87,7287.55,2020-12-10,44222 Petterle Terrace,PayPal,processing
1909,800,179,67,663.77,109.47,2020-11-05,298 Meadow Valley Hill,credit card,shipped
1910,607,992,54,696.27,7585.24,2021-05-15,53 Thackeray Lane,credit card,processing
1911,115,270,21,68.96,373.91,2021-03-01,05 Hagan Junction,Apple Pay,shipped
1912,120,13,23,862.98,809.63,2022-09-09,58822 Anniversary Junction,Apple Pay,delivered
1913,52,865,56,584.92,4103.46,2021-12-02,7881 Loftsgordon Drive,credit card,processing
1914,683,882,43,235.34,3610.61,2020-04-03,990 Upham Junction,credit card,processing
1915,88,167,15,513.34,704.72,2020-07-07,61 Golden Leaf Hill,credit card,processing
1916,590,766,100,8.96,6267.13,2021-10-13,2244 Schlimgen Point,Apple Pay,processing
1917,983,410,61,647.23,9057.95,2022-01-10,7 Victoria Place,credit card,shipped
1918,392,391,94,582.7,6449.62,2021-02-12,51151 Chive Parkway,credit card,processing
1919,907,286,21,852.24,4674.37,2020-11-24,947 Center Hill,PayPal,shipped
1920,447,84,26,733.17,3442.4,2020-08-14,75403 Sycamore Trail,PayPal,shipped
1921,205,607,45,974.5,1633.1,2020-05-05,26189 Orin Junction,credit card,processing
1922,694,474,3,558.65,7313.29,2021-04-01,1830 Summer Ridge Parkway,PayPal,delivered
1923,64,837,15,146.56,8411.49,2022-04-15,03516 Oriole Point,credit card,delivered
1924,874,688,93,346.27,1069.11,2021-04-16,117 Hauk Hill,Apple Pay,delivered
1925,340,307,50,187.15,9761.22,2022-05-05,0 Heffernan Center,credit card,delivered
1926,315,14,41,260.53,6710.83,2022-08-21,43417 Northview Street,Apple Pay,pending
1927,977,439,70,699.68,6966.19,2021-04-27,2 Superior Plaza,PayPal,delivered
1928,257,233,60,348.59,5513.67,2022-04-23,8799 Jana Street,PayPal,delivered
1929,58,497,91,760.11,5997.45,2022-06-02,9325 Carey Pass,credit card,processing
1930,865,519,17,166.39,729.76,2022-10-29,755 Mallard Avenue,credit card,delivered
1931,306,134,74,664.88,1050.74,2021-08-08,9475 Vernon Plaza,Apple Pay,pending
1932,976,790,87,868.64,9919.07,2022-10-12,0 Dawn Point,credit card,shipped
1933,363,19,43,847.44,7265.35,2022-01-03,019 Canary Point,PayPal,shipped
1934,383,460,93,231.75,6481.3,2020-12-04,7 Talisman Hill,credit card,pending
1935,714,932,63,982.82,5548.55,2020-11-24,3 Golf Circle,Apple Pay,processing
1936,645,409,18,567.18,7508.7,2022-05-20,59129 Hoepker Trail,PayPal,processing
1937,695,119,97,227.28,1722.86,2022-03-06,597 Bunker Hill Parkway,PayPal,processing
1938,303,714,100,531.57,4279.79,2022-05-28,07 Hanover Hill,credit card,delivered
1939,344,38,93,1.35,54.71,2021-01-25,7396 Lyons Park,credit card,processing
1940,221,350,15,874.23,8835.63,2020-10-29,4 Talisman Way,PayPal,processing
1941,324,199,39,619.95,9613.76,2020-07-02,9604 Almo Trail,PayPal,processing
1942,350,228,87,806.59,8758.09,2022-03-04,7178 Pankratz Street,Apple Pay,shipped
1943,441,249,98,829.98,9859.1,2022-01-21,1184 Lukken Junction,Apple Pay,shipped
1944,524,366,32,895.6,535.63,2021-12-23,65 Schlimgen Junction,credit card,shipped
1945,671,710,19,807.09,6526.78,2021-02-26,7 Main Alley,PayPal,pending
1946,96,287,33,570.8,743.83,2022-09-23,04910 Algoma Pass,PayPal,processing
1947,567,477,83,380.13,4067.01,2022-07-18,9972 Buell Place,PayPal,shipped
1948,693,83,70,168.84,6349.59,2020-01-06,28 Di Loreto Pass,Apple Pay,pending
1949,934,153,13,720.42,7195.86,2022-02-23,15 Atwood Parkway,credit card,delivered
1950,662,632,55,1.58,3304.71,2022-12-23,66596 Kensington Drive,PayPal,pending
1951,884,860,55,298.22,2350.25,2020-02-16,9904 Drewry Point,Apple Pay,processing
1952,308,601,82,150.7,8367.94,2020-03-06,39792 Mallard Street,PayPal,pending
1953,40,394,16,147.81,6011.56,2021-04-18,78808 Union Road,PayPal,pending
1954,581,141,67,906.67,7423.28,2022-07-20,7 Prairie Rose Way,credit card,pending
1955,652,170,95,339.8,8021.03,2022-04-19,41637 Oneill Court,Apple Pay,delivered
1956,828,215,29,744.67,2749.32,2021-11-27,93705 Clyde Gallagher Alley,credit card,shipped
1957,157,955,76,590.72,2347.08,2022-11-10,935 Mifflin Lane,credit card,pending
1958,523,822,82,285.3,2069.52,2020-09-09,7 Onsgard Pass,PayPal,processing
1959,188,243,35,154.4,7982.86,2020-09-27,9 Maywood Park,Apple Pay,pending
1960,839,556,8,43.74,9202.59,2021-04-06,596 Porter Place,credit card,processing
1961,371,316,97,286.8,6031.48,2022-07-09,08378 Elka Center,credit card,delivered
1962,357,66,95,395.78,5767.06,2021-12-29,67 Kedzie Avenue,PayPal,shipped
1963,117,246,5,239.11,849.53,2022-12-22,6 Pierstorff Park,PayPal,shipped
1964,894,540,78,85.45,622.29,2022-05-12,19 Chinook Terrace,Apple Pay,shipped
1965,315,654,30,485.14,4781.3,2020-03-24,3800 Moulton Park,credit card,processing
1966,369,324,99,295.53,5164.63,2021-05-05,9 Glacier Hill Road,Apple Pay,delivered
1967,626,946,88,810.26,9064.76,2020-01-22,82 Jana Point,credit card,pending
1968,269,186,33,0.54,7931.59,2022-10-01,292 Stone Corner Point,PayPal,processing
1969,764,516,17,705.33,8436.47,2022-02-14,1838 Fuller Street,PayPal,shipped
1970,815,402,79,666.94,2772.61,2021-04-04,8 Sugar Parkway,credit card,processing
1971,834,854,45,606.17,1849.63,2020-01-20,8 Brown Circle,Apple Pay,shipped
1972,856,919,15,468.58,2101.03,2022-02-23,8 Superior Trail,Apple Pay,pending
1973,570,330,33,223.39,3141.54,2020-11-23,1144 Leroy Circle,PayPal,processing
1974,393,641,3,365.18,9716.92,2022-04-25,894 Graceland Circle,PayPal,pending
1975,991,189,40,662.66,80.88,2022-04-19,3252 Anzinger Drive,PayPal,delivered
1976,228,630,18,81.01,6380.62,2021-11-20,653 Green Alley,credit card,delivered
1977,142,64,22,482.07,7281.43,2020-06-16,18 Southridge Avenue,credit card,shipped
1978,168,298,9,6.94,6148.88,2022-07-01,6509 Pine View Avenue,Apple Pay,delivered
1979,59,29,90,604.02,7674.26,2022-10-30,673 Macpherson Terrace,PayPal,processing
1980,630,902,67,9.3,5065.98,2022-11-13,0 Namekagon Parkway,credit card,shipped
1981,266,938,79,428.01,1340.6,2020-12-03,734 Armistice Terrace,Apple Pay,delivered
1982,794,805,21,578.11,3591.84,2021-07-18,46 Eggendart Plaza,credit card,processing
1983,87,670,65,742.14,2754.09,2022-08-31,005 Lakewood Drive,PayPal,pending
1984,174,635,24,126.88,9250.77,2021-03-31,34085 Darwin Park,credit card,processing
1985,265,301,9,394.73,4707.53,2020-05-02,9 Lakeland Road,Apple Pay,processing
1986,993,61,24,974.42,3383.74,2020-05-01,93 Arrowood Circle,PayPal,shipped
1987,850,396,81,889.14,8841.67,2022-11-30,3722 Independence Hill,credit card,shipped
1988,795,942,24,820.6,4627.01,2020-05-18,64728 Butternut Trail,Apple Pay,processing
1989,239,213,18,308.94,532.29,2022-08-18,1464 Hansons Center,Apple Pay,shipped
1990,472,481,27,877.96,3643.27,2022-02-08,469 Rutledge Place,PayPal,pending
1991,838,220,75,715.43,9782.69,2021-12-15,6 Hanover Road,credit card,pending
1992,911,37,10,858.59,9213.62,2020-11-20,020 Merchant Point,credit card,pending
1993,788,687,55,101.28,4378.97,2021-05-05,09243 Sutteridge Avenue,PayPal,delivered
1994,237,872,37,874.85,5819.1,2022-02-27,87149 Burrows Place,Apple Pay,processing
1995,217,659,78,15.01,9484.91,2020-12-19,319 2nd Plaza,credit card,pending
1996,296,991,65,562.86,7161.25,2022-11-22,71291 Swallow Street,Apple Pay,shipped
1997,151,926,25,227.85,1420.84,2022-02-25,912 Rowland Trail,PayPal,pending
1998,204,729,44,289.78,5752.44,2021-04-17,7 Kennedy Avenue,credit card,pending
1999,208,54,81,581.32,1316.54,2020-12-22,462 Reinke Center,Apple Pay,processing
2000,33,818,67,365.38,3553.02,2021-10-05,5045 Summer Ridge Pass,credit card,shipped
2001,61,631,71,446.04,2932.0,2022-04-22,302 Summer Ridge Alley,PayPal,delivered
2002,137,738,90,881.92,7304.25,2021-11-26,4192 Drewry Hill,credit card,processing
2003,942,496,2,410.62,6222.59,2020-06-01,1755 Homewood Junction,Apple Pay,processing
2004,288,366,97,834.55,6076.91,2020-12-31,4 Norway Maple Plaza,credit card,processing
2005,309,534,99,647.8,5281.53,2020-06-18,548 Fair Oaks Pass,Apple Pay,delivered
2006,445,238,34,44.65,4696.73,2022-08-21,3169 Melrose Way,Apple Pay,pending
2007,577,235,33,927.24,8055.87,2020-01-07,59 Holmberg Alley,Apple Pay,shipped
2008,941,595,93,132.92,4754.04,2021-07-20,17042 Erie Junction,credit card,shipped
2009,930,489,72,828.05,708.12,2022-06-20,9 Pond Way,credit card,shipped
2010,709,231,18,390.58,4637.61,2020-03-28,4 Knutson Street,credit card,shipped
2011,354,179,55,346.94,9437.15,2021-02-13,35 Bartelt Plaza,Apple Pay,shipped
2012,307,646,65,786.43,6834.01,2020-08-04,208 Packers Park,Apple Pay,pending
2013,83,724,21,937.93,4652.1,2022-09-01,8479 Oriole Street,PayPal,pending
2014,961,815,92,952.17,5092.09,2021-08-28,8 Mcbride Center,credit card,processing
2015,931,627,42,196.93,2385.97,2020-04-06,48525 Katie Avenue,PayPal,pending
2016,983,830,25,333.81,2675.93,2022-08-17,050 Nancy Avenue,PayPal,processing
2017,976,394,2,235.67,6671.74,2022-08-02,51 Gateway Junction,Apple Pay,shipped
2018,321,619,44,34.07,9162.77,2022-05-29,5838 Dakota Drive,Apple Pay,shipped
2019,827,865,100,301.39,1297.92,2020-04-12,243 Cardinal Plaza,Apple Pay,pending
2020,836,486,34,805.14,7899.53,2021-04-07,94557 Buhler Hill,credit card,processing
2021,562,336,12,70.66,1225.04,2021-01-03,7 Almo Parkway,Apple Pay,shipped
2022,443,988,68,700.26,7152.29,2022-03-29,39 Myrtle Lane,PayPal,shipped
2023,638,110,21,974.8,5183.45,2021-04-11,2234 Washington Terrace,Apple Pay,delivered
2024,905,311,23,801.57,3653.24,2020-11-16,83 5th Parkway,credit card,shipped
2025,381,826,18,286.66,2146.23,2020-08-25,4 Pankratz Park,PayPal,pending
2026,636,5,40,595.78,2175.55,2021-09-13,2511 Packers Pass,credit card,processing
2027,232,982,75,509.43,8962.66,2020-04-25,0209 Monterey Trail,credit card,shipped
2028,503,390,47,113.04,9263.33,2020-02-12,75278 Fieldstone Point,PayPal,pending
2029,957,739,67,789.89,9527.75,2022-12-13,961 Mallard Road,PayPal,processing
2030,89,377,39,412.31,8135.63,2020-11-22,38114 Ronald Regan Lane,credit card,pending
2031,559,554,46,303.23,2612.0,2020-09-19,0754 Sunbrook Drive,Apple Pay,pending
2032,596,350,99,229.78,5198.6,2022-06-04,590 Hooker Court,Apple Pay,delivered
2033,585,978,88,834.13,623.63,2022-09-15,08 Crowley Circle,PayPal,pending
2034,544,263,28,329.55,1421.63,2020-08-19,1690 Del Sol Way,credit card,processing
2035,746,406,41,911.28,6799.93,2021-11-30,16714 Monterey Pass,Apple Pay,processing
2036,229,155,81,795.62,5101.98,2021-06-24,0118 Heath Drive,Apple Pay,delivered
2037,254,665,22,653.83,2922.37,2022-09-15,9285 Elmside Place,PayPal,pending
2038,748,951,61,115.57,9586.21,2021-05-12,30998 North Lane,Apple Pay,shipped
2039,410,18,41,542.31,7151.47,2022-05-06,08555 Starling Circle,credit card,processing
2040,610,401,65,458.29,6881.08,2020-05-07,9382 Carpenter Point,PayPal,shipped
2041,618,692,88,752.19,3586.56,2021-08-20,5 Melrose Road,Apple Pay,shipped
2042,765,952,100,673.53,5311.47,2021-08-20,82 Little Fleur Road,Apple Pay,shipped
2043,416,458,62,246.74,3151.9,2021-02-14,58 Carey Terrace,Apple Pay,pending
2044,295,514,73,594.59,8960.68,2022-01-29,46647 Holmberg Alley,credit card,processing
2045,161,588,22,944.69,5105.02,2022-04-22,289 Paget Terrace,credit card,processing
2046,326,847,8,982.54,5713.18,2021-04-17,58826 Springs Parkway,PayPal,delivered
2047,71,289,84,784.24,7504.03,2020-05-02,8 Mcguire Road,Apple Pay,shipped
2048,701,290,6,514.06,9609.37,2021-04-16,501 Jana Place,PayPal,delivered
2049,225,616,67,501.61,420.81,2020-08-16,6 Nobel Pass,Apple Pay,delivered
2050,134,869,90,666.98,2449.28,2020-02-17,30 Esker Junction,credit card,shipped
2051,448,498,82,327.25,996.82,2022-09-12,88871 Ohio Crossing,credit card,pending
2052,718,566,47,447.62,5157.92,2022-10-16,23092 Sauthoff Road,credit card,delivered
2053,13,722,66,776.68,6442.0,2021-03-03,38 Sage Crossing,credit card,processing
2054,19,786,56,992.35,9260.53,2020-10-21,5330 Old Gate Junction,Apple Pay,processing
2055,192,740,93,843.05,7576.2,2020-04-06,0 Northwestern Center,PayPal,pending
2056,305,810,96,29.75,5726.85,2020-05-02,75 Northwestern Road,Apple Pay,delivered
2057,462,319,75,518.89,809.24,2022-12-10,9077 Summer Ridge Pass,Apple Pay,shipped
2058,450,142,23,497.14,5727.28,2022-05-09,25 Bowman Plaza,PayPal,pending
2059,263,328,34,1.94,8893.51,2020-02-07,32 Towne Street,credit card,delivered
2060,43,243,79,625.25,1909.32,2021-11-21,8 Stang Road,PayPal,shipped
2061,676,911,10,863.65,9648.22,2022-10-15,48944 Shopko Court,credit card,shipped
2062,522,620,96,72.18,7541.43,2020-09-25,6701 Calypso Plaza,Apple Pay,delivered
2063,744,771,7,6.39,3633.26,2021-01-18,64 Menomonie Road,Apple Pay,delivered
2064,407,807,59,748.84,863.7,2020-06-19,05 Amoth Alley,PayPal,delivered
2065,411,682,78,423.99,2957.62,2020-01-31,18509 Hanson Hill,credit card,pending
2066,222,33,20,118.44,4864.02,2020-07-27,9240 Delladonna Drive,Apple Pay,delivered
2067,954,602,49,899.02,5508.04,2021-03-21,22 Clyde Gallagher Court,credit card,processing
2068,816,20,53,729.25,1193.89,2021-02-09,73360 Dayton Court,credit card,shipped
2069,867,374,33,530.87,6422.17,2022-12-01,360 Lien Trail,Apple Pay,delivered
2070,944,705,89,226.2,5813.91,2021-05-02,7 Maywood Lane,PayPal,delivered
2071,76,824,35,871.73,590.45,2021-03-26,04 Londonderry Lane,PayPal,delivered
2072,113,283,17,279.93,6745.9,2021-06-14,9516 Caliangt Lane,credit card,pending
2073,820,733,84,952.61,1498.24,2021-11-23,776 Dottie Way,Apple Pay,pending
2074,745,182,12,999.61,5565.11,2022-05-30,9 Onsgard Hill,PayPal,pending
2075,6,277,1,881.1,7377.91,2022-06-11,4609 Hudson Drive,credit card,delivered
2076,262,714,21,507.97,3805.71,2020-05-16,620 Dixon Parkway,Apple Pay,pending
2077,524,637,26,363.87,9650.09,2021-12-31,89 Homewood Hill,Apple Pay,shipped
2078,704,836,74,453.76,4591.42,2020-12-10,6 Burrows Lane,credit card,delivered
2079,39,379,64,18.39,4107.12,2020-10-26,7 Forster Avenue,Apple Pay,shipped
2080,554,505,16,999.63,6607.04,2021-07-10,3176 Hollow Ridge Park,Apple Pay,delivered
2081,291,216,54,909.43,8521.91,2020-08-07,899 Stang Hill,Apple Pay,pending
